senDfa0,senDfa1,senDfa2,senDfa3,senDfa4,senDfa5,senDfa6,senDfa7,senDfa8,senDfa9,senDfa10,senDfa11,senDfa12,senDfa13,senDfa14,senDfa15,senDfa16,senDfa17,senDfa18,senDfa19,senDfa20,senDfa21,senDfa22,senDfa23,senDfa24,senDfa25,senDfa26,senDfa27,senDfa28,senDfa29,senDfa30,senDfa31,senDfa32,senDfa33,senDfa34,senDfa35,senDfa36,senDfa37,senDfa38,senDfa39
-0.00911316861169088,-0.0080529947628037,-0.008255813312011794,-0.007112746982858783,-0.003556142069065903,-0.0021579963899871803,-0.005408986445663499,-0.005903125720328338,-0.005011468056184638,0.002597431879567183,-0.0009733133696415509,-0.007510019788862545,0.000446604789735184,-0.0008159183858569553,-0.009897761366937563,-0.012666131455916559,-0.005888522881418448,-0.005487319005604857,-0.003949809058563151,-0.005667557092141394,-0.00824509689226032,-0.006361755884624755,0.003045231269127045,-0.005867637083752201,-0.006687824512756108,-0.0070626480768775516,-0.000991866479062168,0.0018965485265205245,-0.007822438467751068,-0.005464785466371097,-0.011901490001102421,-0.010024086291964126,1.1235442890173102,0.9692202895259566,1.4775177763508869,1.477388820494962,1.9721591264596885,1.2799075951970278,1.2414002825518278,1.8911008369199436
0.001008539620135099,-0.005787660042082452,-0.003538428201521005,-0.0055914450161093105,-0.0071553703228746015,-0.006621427343426186,0.0011976254541056358,0.001310364898098792,0.0013403138787400552,-0.007012505190712993,-0.0011182972192505935,-0.001765459982228039,-0.001025214699100362,-0.0036106467283483616,-0.0006860018262793558,0.0019950071750004573,0.00040335316366107033,-0.0025484940065814052,-0.0007753837607576121,-0.004615503812651536,0.00012359710923880577,-0.007489813419897699,-0.0057393165065260324,0.0014712857588122664,-0.0005063901070071298,-0.00669104068472326,-0.0036452955681120303,-0.00590517058503873,0.0011517298301272302,-0.0016296698761096573,0.0022268587086011786,-0.0041764483193376745,1.0415199006860478,1.0320705184774233,1.6445846606444634,1.4090708514486798,1.9855491119183049,1.1012248711121444,0.4843901027867599,1.9491728855354262
5.8513939408903775e-05,-0.00344651911882805,-0.0003003614973604232,0.0012894737592411061,-0.0005749197043485974,-0.0030259865262068394,-0.0018368295769208484,-0.003762696256628911,-0.0012064124812910125,-0.0050471993594287685,-0.0036637195133137172,-0.0017442976121633134,-0.006907933963425792,-0.005967764992804763,0.0007417872098022986,0.00030872003729328013,-0.0002714692737183714,-0.001386470435837228,-0.004673905978620544,-0.0015332658667468484,0.0012526319042852345,-0.0022283355484910296,-0.007955922980501523,0.0005623630637915833,-0.00037945556320975174,0.0009020764592067856,-0.004153518727354757,-0.0061146424436864105,-0.001931443463290833,-0.001467464331865817,0.0007819053544490245,-0.0047919609393762275,1.3229008826539157,0.9657566289040128,1.7535025703479068,1.5064141968539722,1.9334266701074527,0.9408642271594222,0.8868737414711194,1.9266704184864103
-0.0067168181011966355,-0.00752552869859425,-0.005848321260282971,-0.011615333093695496,-0.011620308780044069,-0.0019931724649756666,-0.0037254935499800726,-0.004740764976632876,-0.0031295443657734217,0.006936868683316365,0.0014429731650880573,-0.006820817691754485,0.004413305356237336,0.004938731428149322,-0.0033992102700814426,-0.005680217661526873,-0.0040958946309070255,-0.004452081407854852,0.004642867636820366,-0.004205547849989638,-0.0063013559711521255,-0.0042831199320952215,0.007379923573743065,-0.0035267347157889994,-0.001453292807801505,-0.006498460339009202,0.0071463405871063,0.008108302744916977,-0.0037403600503664695,-0.003976996999953925,-0.004282234622905963,-0.006193213583664455,1.2510479091650704,1.1099134355574496,1.5333538418033201,1.3629611021866137,1.7902376536656988,1.152477311953482,0.7955981758032054,1.9533122995887533
-0.0019240790057161645,-0.002443306125416648,-0.0015330973639917954,-0.0019283028847310074,-0.0042890807723986605,-0.002068099771504487,-0.0035231772950217663,-0.004479947243198253,-0.0027582155765840943,0.0016833657903919086,-0.0001717305056543951,-0.0034715138481842198,-0.0006110634139363937,-0.0006211955056905291,-0.004576137350179818,-0.00035619725503115813,-0.0026992021245260717,-0.00022864891790933776,-0.0007562389087495496,-0.0006843957744235143,-0.0025452351146741195,-0.0041040983560829405,0.0010716862949882978,-0.0018212497210846352,-0.003409579574221379,-0.002941429735777944,-5.782542455488253e-05,0.0017607894496711152,-0.003994950612413057,-0.0032474757656167784,-0.003115229759811555,-0.006472586840715644,1.1934241165074941,0.9205946126575376,1.6606761725807864,1.4643322877278309,1.9212335679123589,1.1278802759137605,0.8706144759289268,1.9815161158196368
-0.010921573725397423,-0.012062287319412874,-0.008168388238298253,-0.01302826570581445,-0.012706246306459331,-0.008356107242344934,-0.0039925513908593245,-0.0062484545159788045,-0.003276534373449148,-0.007169503002209909,-0.0055739064864688504,-0.005806976716122021,-0.004174464003303882,-0.006171277159773845,-0.009090205775512969,-0.01699915500708049,-0.003663132486930514,-0.006545321019917145,-0.003466429373469053,-0.009643070993112285,-0.003829498638100582,-0.006402616798547261,-0.00455807307577431,-0.010206596311352623,-0.005166832141575251,-0.006785427510263912,-0.0018940620682704652,-0.005784515480187485,-0.004246618855346167,-0.003753507333667004,-0.009952663123798385,-0.01234641947237528,1.317993868922631,0.927349341454606,1.7110407384161044,1.2611480337973244,1.963624358877761,0.9683109622167868,0.6044521700764237,1.9949406234352975
-0.01111505473968968,-0.016212791202146814,-0.008703218392134199,-0.01224102107444718,-0.009027767052561107,-0.007496541401961376,-0.0028654015053291783,-0.00782318798081211,-0.008343075506092071,-0.006992821711484255,-0.00879360653206252,-0.019882890118578016,-0.008008981129478374,-0.008298105010824923,-0.0048617307020531976,-0.007375908778450378,-0.007011438453103176,-0.01436788928415844,-0.006474584677684573,-0.011559151197004026,-0.0065368077199751285,-0.010763782980550559,-0.013144496365550559,-0.014746238081417102,-0.010549774904752108,-0.018044709354712272,0.0018055878442347442,-0.005452077274489248,-0.0019352488714925089,-0.007966316045262664,-0.004174655980304806,-0.012125872408972279,1.3174095772527814,0.915608248929328,1.7836911302983725,1.3650258503363375,1.9771046044436205,0.9401557658386444,0.9170790983490856,1.9861914543010837
0.001728217130420977,-0.0032442804157987045,-0.0007154130593712622,-0.002436401784987964,-0.004926675657728924,-0.00012306801756414412,0.003493689547590747,0.003226890765018244,0.003280212694174574,0.000657897083802005,0.0006968087413271772,-0.003636085490654341,0.0004575837017525799,4.6220209058120114e-05,-0.00012627014542408965,0.000654216012347492,0.003538124374411795,0.0004323150116204954,0.001883924153582689,-0.0017638462876445645,0.004055771081413656,-0.004586233671259086,0.002814603390693903,0.0015106939866068837,0.003202171828716881,-0.0038802295070559283,0.005902700117744868,0.004102616454310925,0.0047849781474960645,-0.0020919493306805178,-0.00022508566020235825,-0.0041892646458570795,1.348288511481927,0.9649451380618116,1.6751986913350436,1.6984587057077436,1.9002775529046452,1.095640433584823,0.5641929959991864,1.956325795635128
-0.0005347393160364559,-0.004568077417152271,-0.0033462193835879697,-0.005441061781147426,-0.00908245793768563,-0.01314292831570424,0.0007668911991463352,-0.0016857392096713832,0.002361564603157259,-0.011675040721769508,-0.010356197906313359,-0.005133756548114918,-0.011826648064577906,-0.015229044649501209,-0.00036607568458123414,0.0006694815470522585,-0.002829950550735002,-0.005258828717879069,-0.005123804756885205,-0.0027653434930365174,-0.0009717705400395557,-0.009869552061453582,-0.01708203977696806,-0.001690676767802518,5.154689641494582e-05,-0.004557707555627381,-0.011547128648008395,-0.014353413149812257,-0.00037147740649515513,-0.007995611600774678,-3.822243088251982e-05,-0.003537965438926337,1.184582811507898,0.9021576974665091,1.8070971818282036,1.6173946754443411,1.9894734448403777,0.9932061936697212,0.4219838636153984,1.955366019950924
-0.006247211876539447,-0.004476262521351379,-0.0052913930923872395,-0.002483427002970075,-0.004818764917345122,-0.0018981354069243226,-0.010771602518420787,-0.009194739369105328,-0.012662918924442523,0.002544827953506608,-0.00046131096085548886,-0.004689863196641956,-0.0016915056284408324,-0.0012488222401202188,-0.0073349080109401735,-0.005423563823385723,-0.007079943013061106,-0.005957973491579403,-0.005058012961126543,-0.014061205348812469,-0.007895231524772813,-0.007866573411735285,0.003659642741028385,-0.006515500475368309,-0.010461757013243788,-0.005627753574921372,-0.0010399552881178377,0.00183446726929027,-0.00967088418512856,-0.0015745821691455185,-0.004986859663602589,-0.007590224431697128,1.30277038194796,1.100633614867644,1.6991455025881261,1.6634260911375645,1.9111645358668283,0.989591349443066,0.6761314107583873,1.958503594353116
-0.03505742036301205,-0.015192015151300585,-0.014243525449492903,-0.02631260663648573,-0.010096740271911622,-0.033700475019093935,-0.031354498280284214,-0.013061794506965776,-0.030111710990059357,-0.019277419191995715,-0.00816978496087345,-0.019591075934208883,-0.011657118509421723,-0.01779778480826709,-0.039645073102814385,-0.028873152189048207,-0.02144485894410704,-0.016297678076151522,-0.008714068335652485,-0.018277050471035224,-0.030912640234657462,-0.02167181619852868,-0.015115584059243188,-0.025068303460252173,-0.025248099072483626,-0.014461017127852213,-0.04159471487090328,-0.029469964409653236,-0.033736296421296,-0.014296381441892606,-0.032299069748490915,-0.01802294138132451,1.1576833791318604,0.9007722447261822,1.7343966546594831,1.3791210480146776,1.9296847435524376,0.9542336146437832,1.1245861112231683,1.9858386485740291
-0.0007749887012610139,0.005494777765478853,-0.010213625808685428,-0.002652733035041141,-0.00876973237835162,0.0008016626545543625,3.920596247043232e-05,0.0016994614572178846,0.004921587225250168,0.0031148207184625897,0.006798581179018588,0.004985192273865281,0.0012682157837861651,0.003862793388844175,-0.006603141269780283,0.006346047300167228,-0.0026507646004239123,0.00525025971547245,-0.01178004179619383,0.0042177843078319175,0.0008367469888385463,-0.0003159667120656396,0.0056010829672872645,0.006133539304193761,0.006764678306409122,-0.003097068120077373,0.006562382203159524,0.0008188219811727016,-0.008558998109181648,0.006310343346056807,0.002680761614255973,0.006309387370536107,1.1600642115261015,1.170114078518815,1.4911121050435894,1.4636720772199987,1.9115446791558048,1.193533983096481,1.2856036715041412,1.9940703656632524
-0.0017907920602439546,0.006447853047063217,-0.008385310817607019,-0.010776835178656971,-0.010304250746398678,0.0025426307399605066,-0.008904363645936263,-0.00018565615723796486,0.004389365272572118,-0.007370526771455482,0.006623786540642292,0.003354439487914861,0.00016122026056841003,0.0030039843741869,-0.011527813365607431,0.007135937325722791,-0.007738009191470228,0.002307476091242439,-0.00927036641137366,0.002612755734838758,-0.006030524670336276,-0.006429826122206953,0.005945077679210826,0.0060670218669639855,0.007608482949463608,-0.0019986174606018603,0.0056989864264682406,0.0015772484464313462,-0.009849932639683234,0.002878969077058151,0.0033906859290009565,0.007126540002287542,0.9499177732939336,0.911736210404332,1.5969376941506348,1.3593351728327976,1.7313485992909816,1.1262575680579061,1.4757315760884138,1.997646440267204
-0.009934753444570066,-0.024979222893224767,-0.0061690258578940005,-0.006521647891474773,-0.013176659824564795,-0.013124896591329356,-0.007576186490290289,-0.007291899853007131,-0.03856615355401019,-0.0076602331412101935,-0.03284338376269802,-0.034005058745819765,-0.016565603411740168,-0.008364448445788169,-0.0010845060126967263,-0.029344723953233506,-0.0003669663437858826,-0.023827973328629917,-0.010524835519899236,-0.017230979960308316,-0.003006477997383072,-0.01861028704649152,-0.02769453386081009,-0.02099527917107823,-0.035496519683574486,-0.029505588769753358,-0.04830587503306436,-0.010820653443210934,-0.0024608673739542307,-0.03912500506603955,-0.009482516420840048,-0.03368000081007845,1.0697490538964165,0.9032437625095459,1.6709243156707518,1.1836009542606758,1.976660969285716,1.3395433374881334,1.351374679317655,1.881304254980461
-0.013028400977136513,-0.02828234235236536,-0.01893728764018311,-0.012840455808638318,-0.00458535959857466,-0.023581550775126168,-0.015284509870085703,-0.02215246678231678,-0.025585131732301005,-0.014097788756995962,-0.02717110215323025,-0.02857639480476465,-0.02477094384618441,-0.021465802190592936,-0.008740858549333597,-0.029287731923414512,-0.011779549714418115,-0.020215864601092447,-0.016996475539816633,-0.02732790123307305,-0.015011588415587944,-0.017624355514028054,-0.03002924918980732,-0.028486665312771824,-0.028738606576593426,-0.02532665330638081,-0.028123727984763418,-0.0166187498118062,-0.01524220714464824,-0.02476242045172217,-0.022326107093520328,-0.027067375123981056,0.9709711503935616,1.0074839551466137,1.6136527865978227,1.366619860987449,1.9862662186393,1.2628599897995594,1.2690011677760775,1.942586722697217
-0.008235286164097962,-0.020949094746244575,-0.014699768119824182,0.004112557356140364,0.0012745745343156602,-0.025211997657283512,0.0036309288583795023,-0.027503972505537818,-0.00667010023897223,0.0035319565552767657,-0.015921939040587342,-0.003157061023749093,-0.011222044285905938,-0.028118561516401217,-0.0012570223412008029,-0.017676465475769784,-0.006690989801838299,-0.014929758769034124,-0.018264046097581168,-0.02658746566527786,0.003640613563064687,0.002066933416038759,-0.02026374926311449,-0.021883538637724496,-0.016945866319747645,-0.016430991338899217,-0.0077179486826745095,-0.029903873725617324,-0.006346683192111315,-0.002253130989937316,-0.02456478066453344,-0.015553676553510984,1.3686037034278076,1.0416459238545643,1.691490820555544,1.3770742770631224,1.9554989244368497,0.9621019820977832,1.505287477600224,1.919435567061541
-0.0092744923357813,-0.014141205660557609,-0.014899142966186994,-0.018975306525957795,-0.0009301862126347993,-0.013286683647243051,-0.01605370846887351,-0.018666933328489937,-0.010468136709723005,-0.015692151526129686,-0.01309544840516611,-0.009959506715686756,-0.008543326579550418,-0.014946978971357175,-0.017440219572417332,-0.0142272594058483,-0.017300503410342543,-0.013683989864835877,-0.012238548412554999,-0.016884239068785657,-0.016876408610224346,-0.015312365905165071,-0.014350793945473703,-0.01612968758864568,-0.011327375891165486,-0.008931717778232347,-0.011910339723026705,-0.009990517579125013,-0.01910045357110531,-0.013488837215711244,-0.016840295122183806,-0.012988124425224916,1.2834382727300402,0.9475559769727326,1.6106944720998226,1.2586184845053607,1.9453933084942039,1.5237293118009894,1.3268556882483593,1.9804796319221007
0.0007632432375864473,0.007465449573847398,0.004011513661349296,0.004474623508840146,-0.0017806084591139965,0.0062061098656761675,0.0048498761218527826,0.006757355850787995,0.007619396115388106,0.0050319543502304704,0.007878022279390415,0.007838488420839654,0.005728877034074138,0.00628407242107347,0.0038067639749204936,0.00850196955746497,0.004261415337831231,0.005285448103061306,0.002661595333032747,0.006678452655902707,0.004756578708549407,0.006039261945735743,0.008534616843545898,0.008337398716513691,0.00837200796672806,0.0020909075284531887,0.008994533301376511,0.004128080446816743,0.003927765795905753,0.008878163461844963,0.006190254909915835,0.008278633828547474,1.149135865990888,0.9347836826285764,1.5299410646848448,1.3116890697533554,1.8619920347268424,1.099001177433054,1.0757964396606283,1.8511185364550111
-0.010613906995956938,-0.01077399340099091,-0.014689620150765597,-0.00022803224800847246,0.00024101476296329132,-0.011730626271190705,-0.0015518260418780892,-0.017136453122198088,-0.0018765778703124989,-0.0014882758966971075,-0.009144713398899695,-0.0006417921600146586,-0.0031171713216447913,-0.014960615829267316,-0.007244450796584237,-0.009828484237400834,-0.014104665549465994,-0.008294782298337001,-0.008181783969964699,-0.012279031961301586,0.0006357762313242729,-0.003345056913576329,-0.010079224254194614,-0.01106088140050358,-0.007632608755241222,-0.003939329126411342,-0.004427518367421583,-0.014155927989669713,-0.017087500248163644,-0.002508668363953627,-0.015522698175596232,-0.006888121381056488,1.0266086568138582,0.7380951297099745,1.5462455434820996,1.4150847706406358,1.9363581136927388,1.0720562837886682,1.4058162386764546,1.942513677840404
-0.00048511292500035,0.008164853219253938,0.0074935316267251235,0.008203267034338156,-0.0006024117641351465,0.007924289980480646,0.005558385902719354,0.009556225396227346,0.002618830191759001,0.005712976955843334,0.006683590385532929,0.0041974531544502576,-0.0008154694598872863,0.009406233268726449,0.00700691555171134,0.0074963897552785186,0.010528926947354472,0.0058270850587698,0.0032267889680529394,0.007994806278072692,0.009012774427429421,0.003025219162246789,0.007470039446960005,0.008203804663032001,0.00795251241239618,0.0008196895632693561,0.00645741194585013,0.005040494036627688,0.007242767199776515,0.006344311496418692,0.008855277679842703,0.007748645415589831,1.09515002391955,1.03656651871225,1.6186252248717463,1.4579524110553987,1.9585391807801389,1.0079591822191785,0.7672425458711307,1.9842598046497788
0.000981490941389245,-0.0059420718533838525,0.00044380788927668506,-0.002870086255054677,-0.0006077891333441147,-0.004658118937306765,-0.00563235899866496,-0.0007132789408413057,-0.00864668295413857,-0.006956138632749014,-0.008190667600344691,-0.011132191479447122,-0.007598099859724409,-0.00357113860448004,0.00020764345808192006,-0.007837851909080273,0.0034130580368038643,-0.007358860845668238,-0.007128475257402223,-0.0044376599681008174,-0.002567779053541289,-0.008550411954078869,-0.008051469884869187,-0.006493128893779378,-0.008696595370694584,-0.005221749358306717,-0.011129619505612351,-0.003407210770908752,0.0016666261549655936,-0.011049763148185376,-0.0033579432480159628,-0.008697156602967255,1.1806315419833011,0.8337854304826132,1.459018378962334,1.3176659983813437,1.958211653687194,1.3367646453744368,1.4256671035033759,1.9747836926071227
-0.005520892374755815,-0.004527543542736535,-0.0034639969712435023,-0.0018108384615167425,-0.009546711196798015,-0.003801549510002229,-0.0012348015986606384,-0.003232806846261525,-0.002406523518354103,-0.0008647471848687406,-0.006162902534297667,-0.0033120643334169355,-0.003821583345627851,-0.004479352924821144,-0.004408746480817996,-0.005116829664226487,-0.002416149709836681,-0.00834694520662353,-0.007509034070749195,-0.0014984024267406864,-0.003038258683881288,-0.0014929441787040827,-0.002556411036458966,-0.0048645202416325506,-0.0038118014031454095,-0.003257086432069501,-0.0010899887582187207,-0.0044139203540274905,-0.002498720788253869,-0.00011179671354605552,-0.004576216743665162,-0.004359653277790078,1.2132378455939958,0.9293251512549681,1.3327227333556466,1.2779683602796457,1.9228740966233893,1.0630875106023148,1.1356705747371576,1.99734342485716
-0.0061792429601003574,-0.008430971782211092,-0.03244918836641384,-0.01497922723024096,-0.010635962452842715,-0.017357318831458746,-0.010986441932814209,-0.02448210166552512,0.0016949542048922124,-0.007860782729790848,-0.003250774042396289,0.0012465879287375948,-0.0021260901817605226,-0.02094277969760579,-0.022246998546510136,-0.00482737332439805,-0.0272731637001027,-0.0062728776533312845,-0.016380040659594933,-0.012506975203092796,-0.01808918166893448,-0.0021716416529957787,-0.006658064669876929,-0.010806649606843912,-0.0023287641229501463,-0.004392108223277064,0.0038122804111169312,-0.020467149948556064,-0.02871301170509238,0.0034993360518663307,-0.02067309958757837,-0.0016681847407882312,1.1023131672375726,0.904754260119358,1.7314893388646986,1.3727225186978818,1.811598452139076,1.2892641483021028,1.3441648981435244,1.98630664886746
-0.0033886764160587233,0.0021786334147447218,-0.0005610217418951191,-0.001640966635231601,0.0006610262693723914,0.0022990428216111947,-0.00014416978252574492,0.003120242220733969,0.00043725759226511215,-0.0006503591447426381,0.002427934619288877,-0.00031653047023735825,-0.002238141344950833,0.0029917484074665967,0.0007576380033171307,0.0024461732771318377,0.002255810745754978,0.0021333519867665395,0.0006957855673335457,0.003137924830217566,-0.0030588515518269947,0.0006142456147780986,0.002726726941650714,0.0035089804496136533,0.0022737835782033486,0.0005573940079644766,0.001369474651063802,0.002278782901048597,-0.00018587861965852626,0.00040667017180011177,0.002632146498761668,0.0018169530147442972,1.1752691899077097,0.8273487517102021,1.594872643903705,1.1582876356314642,1.9271796481824612,1.0921065396967242,1.2153535044596426,1.8892381045020048
-0.005404934636890997,0.0008476535379277008,-0.007307788189013605,-0.0311651513034284,-0.008102126432125007,0.0021827097129902408,-0.03034376320220335,0.0002664189637331395,-0.016679906162829144,-0.02979378095360162,-0.0012638701209174124,-0.020519129943127032,-0.0093363787769789,0.0017603892936672817,-0.013963040645125059,-0.00011842729489932769,-0.015459053875047372,-0.00084248064052277,0.00032332643461643337,0.0010912190392791453,-0.029338943322530262,-0.023539684192545356,-0.0004308748160220001,0.0018766977059891702,-0.0023842144168905602,-0.003676405828557351,-0.011081076001360185,-0.00017969612012550142,-0.013823472118193837,-0.020395074693265156,0.001518549777364419,-0.0027386233293941174,0.9799712978342292,0.8526105787248963,1.699531350776592,1.5983133335086404,1.9633248248560704,1.1519797739883195,1.3345997974714503,1.9745818961034007
-0.013405655323755,-0.006197750713940475,-0.023683672949703336,-0.031654944007800265,-0.01108953500975217,-0.007816164586077628,-0.030284194907548575,-0.013442278024239869,-0.017650867171857813,-0.028391360166166307,-0.00604230563307052,-0.021464110970395068,-0.011924273183274658,-0.010728768005261513,-0.020946319062268997,-0.005712471666816923,-0.026232745544364014,-0.005739286220538011,-0.007458579501747087,-0.0064454554842688075,-0.03386769637803181,-0.02109677393658667,-0.005816423185190953,-0.005601874030014086,-0.006767464039857578,-0.008381564710519228,-0.013067657285362626,-0.009063805369331402,-0.026916729162894944,-0.02015351823515493,-0.01176801273246746,-0.007051711338342335,1.1537663385279338,1.074919389680417,1.6597298911299103,1.2652210151146284,1.9798497410493263,0.9895485822767802,1.375598072111211,1.9428292139803702
-0.0036642905119503213,-0.009522169289110429,-0.005694458001304761,-0.01087252770580654,-0.004132224106997809,-0.008096230684862942,-0.012447330528840865,-0.0046797952757489,-0.014559364453578978,-0.015003946113138216,-0.00961989296583647,-0.012986842245818073,-0.007360005409389977,-0.006263003869047924,-0.007419547476994375,-0.008969699909789623,-0.009798008873667802,-0.008698546167731884,-0.007770265020276148,-0.006841532364257044,-0.015606369139936585,-0.01280963588818658,-0.007899086930278973,-0.006525469003854194,-0.010004553481393777,-0.008071237061530777,-0.011392065812824663,-0.007709499896894308,-0.0030384596373380056,-0.012875774097865774,-0.006025024283083596,-0.011413393806039248,0.9889290192468896,0.9181742982455252,1.4294298463916262,1.3014067854843951,1.9387114538264327,1.3193838917969618,1.62417155229173,1.968023573005801
-0.0018129541048747862,0.0020498886410279115,-0.0015763157857920315,0.0016915477735986078,-0.00542867173167703,-0.0002303297757482409,0.0019166205889257933,0.002040674631846979,0.0022790189214092643,0.00259481108352708,0.0030721939225325035,0.0025747374760610123,-0.0007724555901870332,0.0012670333702293518,-0.00034921947116907013,0.002670134398802925,-0.0008394290024828849,-0.0001060163496178662,-0.005375790061356317,0.0012939842219738256,0.002190669369012048,0.002510704048980501,0.0025521715032683426,0.002922201710299575,0.003221450416834777,0.0003703019471752628,0.004244898296249443,-0.0008148980749763299,0.0006497059192155879,0.004621586123871957,0.0008663779828991772,0.0031304781106248607,1.0180571846419788,0.8832444191334555,1.4643266974725448,1.4012213696321143,1.948018879677521,1.0971888018776317,1.0734501567710368,1.9324361045754173
-0.001958968474190972,-0.007763402518118142,-0.004279473437272561,0.002031614854483769,-0.005421237508570078,-0.007989336765575398,0.0012258381241859436,-0.0052263304277663505,-0.005590499211414946,0.00042463118673672333,-0.00659679094359971,-0.003931220225553822,-0.010680661670484771,-0.00584518590352206,-0.0016591043048605901,-0.007433151717562484,-0.003033751354311491,-0.0045546306135589,-0.007834153273632906,-0.010891138749300049,0.0021377467499325772,-0.0016303993792059453,-0.00791569919999599,-0.006953607850065776,-0.007967138357530806,-0.007062733573449503,-0.0061961383491913385,-0.009667156948913418,3.052736312740312e-05,-0.0035103475086404193,-0.005733586128762626,-0.007451571065954655,1.4849894870948757,0.9070930735205088,1.5997063067957198,1.4126553275504388,1.8831864014137576,1.3604181429784206,1.5474602355841631,1.857212589370135
-0.003291127443228695,-0.0017554716864114355,0.0013052577726493145,-0.003275648540175993,-0.00010319613365597316,0.0004041064039253111,-0.003894829500254624,0.0019482727997274859,-0.006332054691572863,-0.0058226098544412845,-0.004816582003144988,-0.008192544273976162,-0.006942232235630522,0.0010418336476129162,-0.002370742792781566,-0.003307535002973045,0.0005261139432665385,-0.00568316518421173,-0.003910045072772581,-0.002402173898102083,-0.004987289161315589,-0.005246212664438801,-0.002989324632493639,-0.0006581585553716912,-0.004146704769285304,-0.0040026094362149,-0.006371146400973421,-0.0007200553944959077,-0.001057495486720327,-0.007606345887953748,0.0006156694770694535,-0.004720244322496936,1.1422817901766698,1.0255580402756317,1.6276704262895467,1.3327680785678542,1.95983366006218,1.147270785700251,1.5403055583506482,1.9672185865830816
-4.9134650152076755e-05,0.003152210646312996,-0.0001627423626997193,0.003986042703951752,0.0012859727565259305,-2.9482833243575988e-05,0.002237119037030787,0.0015946957171685818,0.005491378095078858,0.00402472915485285,0.002933088693394716,0.004829296902486761,-0.002979983248631668,0.001537137998515491,-0.0003730204852082018,0.003587852653529799,0.0016263189139475848,-0.001023413622982146,-0.007684684767936065,0.0002325153165404793,0.003600556271254314,0.0034442593687374922,0.0028087131355004065,0.0029916102556403947,0.004003232180320197,0.00011344024465899226,0.0049573790915704635,-0.00022949636667490077,0.0005869279273109943,0.005659041741300697,0.0010336350469867003,0.0033162725135990625,1.1418486979467972,0.8650752234625738,1.6173976149506966,1.3323491751356589,1.886357323861474,1.1442681558543604,1.0900489851382134,1.9339084045601935
-0.016488262237592498,-0.04071594041295252,-0.04715552337082265,-0.03515890168967376,-0.00768711363134914,-0.048936209893854415,-0.032156236599825784,-0.06475058606077673,-0.024513909515001653,-0.031838938798268435,-0.03475059546643275,-0.022139305215834258,-0.0265390764050618,-0.05272670585347203,-0.05248246820797425,-0.03995196547523877,-0.058329689891488005,-0.034372960123652194,-0.03379621019278529,-0.04598465185864645,-0.038040812890184635,-0.02506562052372571,-0.04177794485712793,-0.049198038338744386,-0.03714989065517348,-0.02809753085454185,-0.0269980491861479,-0.047629639251648086,-0.06157081360079576,-0.02412864993224089,-0.0579151552310748,-0.034411955316063315,1.2357879575122888,0.8935540434288757,1.589556539288895,1.3720343560228958,1.922825245857452,1.1175736391347073,1.4714982027204335,1.9290145902820437
0.0018398048172888336,0.0065378490728670285,0.0005857259795159508,0.002271082306065965,0.001485805961969157,0.004720294852440379,0.0019512275601158194,0.004648659474215965,0.006173098922408537,0.002894140851033361,0.006926609158938288,0.0056161578811352725,0.002919890854912984,0.005360222238992189,0.0005337026247444842,0.007260887909844697,-0.0002766221254448811,0.005814100896607715,0.0006503456146651742,0.0057826761913212345,0.002865264126082441,0.0048300785496458295,0.007111582272691162,0.007095314877986672,0.00707088956499067,0.004235655659050185,0.006887826926341254,0.002816415413487274,0.0012709890072010474,0.006205516739843577,0.005332339223471155,0.007055297178990205,1.0308183919602671,0.8570604513264438,1.7613476849168046,1.3294326600202626,1.9610860922572548,1.3424732581839611,0.9967263430969918,1.9095316196936185
-0.01275194969274396,-0.009811397171409868,-0.0016551431289621257,-0.003864902321963936,-0.002758543318351674,-0.006743341361811165,-0.006506108366853198,-0.006681379699915993,-0.011116485313378334,-0.008787165252153433,-0.00932441131435615,-0.011099640366279324,-0.009336747401521316,-0.007542015768253625,-0.004591675527478044,-0.009346264227267762,-0.004202049277902347,-0.007823666163727644,-0.005092542000008771,-0.008336908290292095,-0.007557458373205077,-0.006373009263918379,-0.010004228399042005,-0.009933153579281305,-0.009362496324840016,-0.009104439546418154,-0.009304026116929391,-0.007164624380227668,-0.0016677643828985613,-0.008972882315564576,-0.007135970392505924,-0.009773528108656244,1.2609231476031937,0.9965763552700729,1.5201799963663571,1.3084008680930057,2.031180940712019,1.4822040783864765,1.3555378423344515,1.917117346381496
-0.001737074478812137,0.0072111924940281265,-0.00017122876927437022,0.0039744099506934475,-0.002637347909641013,0.004703467860903097,0.002756775240819543,0.005952043458792397,0.007190834786327389,0.002485724271792086,0.00826620234963599,0.00677492504978951,0.0015544534117122955,0.006217851389903406,0.0011944358607249308,0.00892349127499883,0.0022507454437032453,0.0061114190371319215,-0.0012103734777149046,0.006564857673049486,0.004376562491860023,0.0026019886747901746,0.009174536218904806,0.009453635203511659,0.009167894959091628,0.0029373060177098217,0.009280294516530306,0.0016334512333084404,0.002902951094308939,0.008423348374146072,0.005872689660810925,0.008906775510384001,1.185930561333714,1.0102726426819624,1.5680504757557419,1.2256140598273122,1.888689830793596,1.1498749704592646,1.310858125973713,1.9328410749047449
